subject_cui,subject_name,subject_semtype,predicate,object_cui,object_name,object_semtype,first_year,first_pmid,citation_pmid,first_issn,first_sentence_id,Questions,Model_Answer,Similarity,Correct_Flag,Target_Object
C1510800,Adenovirus Vector,nnon,ADMINISTERED_TO,C0007634,Cells,cell,2010,20003994,20003994,,22052965,To which cell types is Adenovirus Vector typically administered?,Dendritic cells,1,1,Cells
C1511790,Detection,topp,ADMINISTERED_TO,C0025914,House mice,mamm,2010,19908018,19908018,,21645278,To which species is Detection typically administered?,Plasmodium,0.17194657027721405,0,House mice
C1511790,Detection,topp,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19908018,19908018,,21645278,To which species is Detection typically administered?,Plasmodium,0.2273557484149933,0,Rattus norvegicus
C1512511,Human Papilloma Virus Vaccine,imft,ADMINISTERED_TO,C0001588,"Adolescents, Female",humn,2010,20015446,20015446,,28842262,To which patients or groups is Human Papilloma Virus Vaccine typically administered?,"Preteens, adolescents, and young adults",0.6842846870422363,0,"Adolescents, Female"
C1515075,Supplementation,topp,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19941911,19941911,,22412980,To which species is Supplementation typically administered?,Vitamin B12,-0.013944491,0,Rattus norvegicus
C1532338,Percutaneous coronary intervention,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19969283,19969283,,2938737,To which patients or groups is Percutaneous coronary intervention typically administered?,Acute coronary syndrome,0.23840808868408203,0,Patients
C1533685,Injection procedure,topp,ADMINISTERED_TO,C0001675,Adult,humn,2010,19944150,19944150,,23680281,To which patients or groups is Injection procedure typically administered?,Intravenous (IV) therapy,0.157279834,0,Adult
C1533685,Injection procedure,topp,ADMINISTERED_TO,C0025932,"Mice, Nude",mamm,2010,19944150,19944150,,23680281,To which species is Injection procedure typically administered?,Humans,0.2952912449836731,0,"Mice, Nude"
C1533685,Injection procedure,topp,ADMINISTERED_TO,C0026809,Mus,mamm,2010,20004361,20004361,,22308436,To which species is Injection procedure typically administered?,Human,0.1793673038482666,0,Mus
C1533685,Injection procedure,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,20003062,20003062,,21572168,To which patients or groups is Injection procedure typically administered?,Intravenous (IV) fluids,0.17032282054424286,0,Patients
C1533685,Injection procedure,topp,ADMINISTERED_TO,C0034693,Rattus norvegicus,mamm,2010,19944746,19944746,,24055803,To which species is Injection procedure typically administered?,Humans,0.11729723960161209,0,Rattus norvegicus
C1533685,Injection procedure,topp,ADMINISTERED_TO,C0699762,ewes,mamm,2010,20002963,20002963,,21538576,To which species is Injection procedure typically administered?,Humans,0.30930188298225403,0,ewes
C1536105,CT angiography,diap,ADMINISTERED_TO,C0030705,Patients,humn,2010,19918876,19918876,,27883318,To which patients or groups is CT angiography typically administered?,"Atherosclerotic disease, Pulmonary embolism",0.21061944961547852,0,Patients
C1536601,Cardioplasty,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19903194,19903194,,19144773,To which patients or groups is Cardioplasty typically administered?,Cardiac arrhythmia patients,1,1,Patients
C1548819,Antipsychotic Medications,hlca,ADMINISTERED_TO,C0237401,Individual,humn,2010,20004980,20004980,,22708187,To which patients or groups is Antipsychotic Medications typically administered?,"Schizophrenia, Bipolar disorder, Major depressive disorder",0.15589255094528198,0,Individual
C1562226,Highly active anti-retroviral therapy,topp,ADMINISTERED_TO,C0030705,Patients,humn,2010,19913921,19913921,,25038945,To which patients or groups is Highly active anti-retroviral therapy typically administered?,HIV/AIDS patients,1,1,Patients
C1563722,Transient Receptor Potential Channels,aapp,ADMINISTERED_TO,C0007634,Cells,cell,2010,20008466,20008466,,25067266,To which cell types is Transient Receptor Potential Channels typically administered?,Nociceptors,0.095332369,0,Cells
100073347,MIMT1,aapp,AFFECTS,C0005495,Biogenesis,npop,2010,19944477,19944477,,23868735,Which medical entities does MIMT1 primarily affect?,Mitochondrial myopathies,0.17497514188289642,0,Biogenesis
100133941,CD24,gngm,AFFECTS,C1160340,brain development,ortf,2010,19998061,19998061,,19232415,Which medical entities does CD24 primarily affect?,Cancer stem cells,0.16784100234508514,0,brain development
10085,EDIL3,gngm,AFFECTS,C0007595,Cell Growth,celf,2010,19937368,19937368,,19892428,Which cell types does EDIL3 primarily affect?,Endothelial cells,0.31482142210006714,0,Cell Growth
1009,CDH11,gngm,AFFECTS,C1160340,brain development,ortf,2010,19998061,19998061,,19232415,Which medical entities does CDH11 primarily affect?,Dermatofibrosarcoma protuberans,0.002175502,0,brain development
10116,FEM1B,gngm,AFFECTS,C0162638,Apoptosis,celf,2010,19908242,19908242,,21824029,Which cell types does FEM1B primarily affect?,Spermatogonia,0.22777220606803894,0,Apoptosis
10125,RASGRP1,gngm,AFFECTS,C0039194,T-Lymphocyte,cell,2010,20007535,20007535,,24393112,Which cell types does RASGRP1 primarily affect?,T lymphocytes,0.9163354635238647,1,T-Lymphocyte
10125,RASGRP1,gngm,AFFECTS,C1155013,T-cell differentiation,celf,2010,20007535,20007535,,24392626,Which cell types does RASGRP1 primarily affect?,T lymphocytes,0.5568720102310181,0,T-cell differentiation
10135,NAMPT,gngm,AFFECTS,C0031715,Phosphorylation,moft,2010,19906834,19906834,,21014934,Which medical entities does NAMPT primarily affect?,NAD+ metabolism,0.3681572675704956,0,Phosphorylation
10135,NAMPT,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,19906834,19906834,,21013059,Which cell types does NAMPT primarily affect?,"Lymphocytes, Macrophages",0.043874573,0,Signal Transduction
10135,NAMPT,gngm,AFFECTS,C0596620,glucose metabolism,moft,2010,20004694,20004694,,22517135,Which medical entities does NAMPT primarily affect?,NAD+ metabolism,0.6194267868995667,0,glucose metabolism
10135,NAMPT,gngm,AFFECTS,C1256369,insulin secretion,celf,2010,19906834,19906834,,21013059,Which cell types does NAMPT primarily affect?,Sirtuins,0.1103944405913353,0,insulin secretion
10135,NAMPT,gngm,AFFECTS,C1514758,Receptor Activation,celf,2010,19906834,19906834,,21013731,Which cell types does NAMPT primarily affect?,"Lymphocytes, Macrophages",0.2335207313299179,0,Receptor Activation
10135,NAMPT,gngm,AFFECTS,C1515670,mRNA Expression,genf,2010,19906834,19906834,,21013059,Which medical entities does NAMPT primarily affect?,NAD+ metabolism,0.3130873143672943,0,mRNA Expression
1021,CDK6,gngm,AFFECTS,C0080129,S Phase,genf,2010,19914831,19914831,,25580565,Which medical entities does CDK6 primarily affect?,Cancer cells,0.019539376720786095,0,S Phase
1026|9338|27065|644914,CDKN1A|TCEAL1|NSG1|H3F3AP6,gngm,AFFECTS,C0002938,Aneuploidy,comd,2010,20000476,20000476,,20172365,Which medical entities does CDKN1A|TCEAL1|NSG1|H3F3AP6 primarily affect?,Tumor suppressor gene,0.18001332879066467,0,Aneuploidy
1029,CDKN2A,gngm,AFFECTS,C1511806,Developmental Process,ortf,2010,19969544,19969544,,3159743,Which medical entities does CDKN2A primarily affect?,"Melanoma, pancreatic cancer",-0.059993695,0,Developmental Process
10550,ARL6IP5,gngm,AFFECTS,C0278883,Metastatic melanoma,neop,2010,19946336,19946336,,24968473,Which diseases or conditions does ARL6IP5 primarily affect?,Ciliopathies,0.066211253,0,Metastatic melanoma
10673,TNFSF13B,gngm,AFFECTS,C0024141,"Lupus Erythematosus, Systemic",dsyn,2010,19914608,19914608,,25465701,Which diseases or conditions does TNFSF13B primarily affect?,Castleman disease,0.2424175888299942,0,"Lupus Erythematosus, Systemic"
10746,MAP3K2,gngm,AFFECTS,C1519751,Ubiquitination,moft,2010,19937093,19937093,,19731835,Which medical entities does MAP3K2 primarily affect?,Neurodegenerative diseases,0.00052584,0,Ubiquitination
10797,MTHFD2,gngm,AFFECTS,C0427184,No incoordination,fndg,2010,19948730,19948730,,26260962,Which clinical findings does MTHFD2 primarily affect?,Methyltetrahydrofolate deficiency,0.14521220326423645,0,No incoordination
10913,EDAR,gngm,AFFECTS,C0243144,uptake,phsf,2010,19936545,19936545,,19405294,Which physiologic functions does EDAR primarily affect?,"Epithelial development, hair follicle development, and limb morphogenesis",0.012123456224799156,0,uptake
10919,EHMT2,gngm,AFFECTS,C1160501,germ cell development,celf,2010,20002223,20002223,,21142996,Which cell types does EHMT2 primarily affect?,"Histone methyltransferase, specifically in neurons and oligodendrocytes",0.17731957137584686,0,germ cell development
10929,SRSF8,aapp,AFFECTS,C0038435,Stress,fndg,2010,20007444,20007444,,24296686,Which clinical findings does SRSF8 primarily affect?,Myotonic dystrophy,0.19564151763916016,0,Stress
10934|51435,MORF4|SCARA3,gngm,AFFECTS,C0016192,Flagella,celc,2010,19919539,19919539,,28153785,Which medical entities does MORF4|SCARA3 primarily affect?,Prostate cancer,0.091782838,0,Flagella
10934|51435,MORF4|SCARA3,gngm,AFFECTS,C1510470,Motility,orgf,2010,19919539,19919539,,28154101,Which medical entities does MORF4|SCARA3 primarily affect?,Prostate cancer,0.23398467898368835,0,Motility
11060,WWP2,gngm,AFFECTS,C1150651,ligase activity,moft,2010,19997087,19997087,,18721656,Which medical entities does WWP2 primarily affect?,Wiskott-Aldrich Syndrome,0.078479938,0,ligase activity
11060,WWP2,gngm,AFFECTS,C1519751,Ubiquitination,moft,2010,19997087,19997087,,18720459,Which medical entities does WWP2 primarily affect?,Wiskott-Aldrich Syndrome,0.098268576,0,Ubiquitination
11126,CD160,gngm,AFFECTS,C0301872,Immune response,orgf,2010,20007250,20007250,,24127797,Which medical entities does CD160 primarily affect?,Immune cells,0.7587876915931702,1,Immune response
112476,PRRT2,gngm,AFFECTS,C0010837,Cytoplasmic Granules,celc,2010,20002545,20002545,,21334333,Which medical entities does PRRT2 primarily affect?,"Paroxysmal dyskinesias, Familial hemiplegic migraine",0.046623278,0,Cytoplasmic Granules
112476,PRRT2,gngm,AFFECTS,C0013081,Down-Regulation,celf,2010,20007975,20007975,,24692549,Which cell types does PRRT2 primarily affect?,Neurons,0.1699138581752777,0,Down-Regulation
112476,PRRT2,gngm,AFFECTS,C0018270,Growth,orgf,2010,20015121,20015121,,28666250,Which medical entities does PRRT2 primarily affect?,"Paroxysmal dyskinesias, Familial hemiplegic migraine",0.020112194,0,Growth
112476,PRRT2,aapp,AFFECTS,C0678306,alcohol sensitivity,fndg,2010,20006676,20006676,,23811974,Which clinical findings does PRRT2 primarily affect?,Paroxysmal dyskinesia,0.11569749563932419,0,alcohol sensitivity
112476,PRRT2,gngm,AFFECTS,C1156210,chromatin remodeling,genf,2010,20007975,20007975,,24692549,Which medical entities does PRRT2 primarily affect?,"Paroxysmal dyskinesias, Familial hemiplegic migraine",-0.118913464,0,chromatin remodeling
112476,PRRT2,gngm,AFFECTS,C1326236,filopodium formation,celf,2010,20002545,20002545,,21334806,Which cell types does PRRT2 primarily affect?,Neurons,0.056076609,0,filopodium formation
11342,RNF13,gngm,AFFECTS,C0596997,Myogenesis,ortf,2010,20015074,20015074,,28635504,Which medical entities does RNF13 primarily affect?,Lymphoma,0.1907075196504593,0,Myogenesis
1154,CISH,gngm,AFFECTS,C0242606,Oxidative Stress,comd,2010,20005596,20005596,,23141824,Which medical entities does CISH primarily affect?,Cytokine signaling,0.198724166,0,Oxidative Stress
1191,CLU,gngm,AFFECTS,C0033572,Prostate,bpoc,2010,19903745,19903745,,19487123,Which tissues or organs does CLU primarily affect?,Atherosclerotic plaques,0.15665942430496216,0,Prostate
1233,CCR4,gngm,AFFECTS,C0312737,Immunologic cell,cell,2010,19942450,19942450,,22722256,Which cell types does CCR4 primarily affect?,Treg cells,0.4631836712360382,0,Immunologic cell
1268,CNR1,gngm,AFFECTS,C0007587,Cell Death,celf,2010,19947926,19947926,,25781788,Which cell types does CNR1 primarily affect?,Cannabinoid receptors,0.092979655,0,Cell Death
1269,CNR2,gngm,AFFECTS,C0007587,Cell Death,celf,2010,19947926,19947926,,25781788,Which cell types does CNR2 primarily affect?,Cannabinoid receptors,0.092979655,0,Cell Death
1316,KLF6,gngm,AFFECTS,C0596263,Carcinogenesis,neop,2010,19967571,19967571,,1636348,Which diseases or conditions does KLF6 primarily affect?,Multiple myeloma,0.16684739291667938,0,Carcinogenesis
1357,CPA1,gngm,AFFECTS,C0014371,Enterotoxemia,dsyn,2010,24511335,24511335,,27343195,Which diseases or conditions does CPA1 primarily affect?,Congenital adrenal hyperplasia,0.1487797498703003,0,Enterotoxemia
1357,CPA1,gngm,AFFECTS,C0017086,Gangrene,dsyn,2010,24511335,24511335,,27343195,Which diseases or conditions does CPA1 primarily affect?,Congenital adrenal hyperplasia,0.27903464436531067,0,Gangrene
1363,CPE,gngm,AFFECTS,C0017178,Gastrointestinal Diseases,dsyn,2010,24511335,24511335,,27342738,Which diseases or conditions does CPE primarily affect?,Congenital pyloric stenosis,0.26250553131103516,0,Gastrointestinal Diseases
136991,ASZ1,gngm,AFFECTS,C0699748,Pathogenesis,patf,2010,20004925,20004925,,22655581,Which pathologic functions does ASZ1 primarily affect?,Asthma,0.25693851709365845,0,Pathogenesis
138429,PIP5KL1,gngm,AFFECTS,C0007595,Cell Growth,celf,2010,19947914,19947914,,25768828,Which cell types does PIP5KL1 primarily affect?,Schwann cells,0.4438861906528473,0,Cell Growth
138429,PIP5KL1,gngm,AFFECTS,C0007613,Cell physiology,celf,2010,19947914,19947914,,25768393,Which cell types does PIP5KL1 primarily affect?,Pancreatic beta cells,0.45160186290740967,0,Cell physiology
138429,PIP5KL1,gngm,AFFECTS,C0598934,tumor growth,neop,2010,19947914,19947914,,25768953,Which diseases or conditions does PIP5KL1 primarily affect?,Charcot-Marie-Tooth disease,0.13638074696063995,0,tumor growth
1398,CRK,gngm,AFFECTS,C0042769,Virus Diseases,dsyn,2010,20008144,20008144,,24815552,Which diseases or conditions does CRK primarily affect?,Leukemias,0.3544234037399292,0,Virus Diseases
1407,CRY1,gngm,AFFECTS,C0178828,Entire reproductive system,bdsy,2010,20002961,20002961,,21535937,Which medical entities does CRY1 primarily affect?,Cystic fibrosis transmembrane conductance regulator,0.064907275,0,Entire reproductive system
1420|200575,CRYGC|CRYGEP,gngm,AFFECTS,C0023884,Liver,bpoc,2010,20007753,20007753,,24552596,Which tissues or organs does CRYGC|CRYGEP primarily affect?,Crystalline lens,0.19795139133930206,0,Liver
146713,RBFOX3,gngm,AFFECTS,C1284077,Entire hippocampus,bpoc,2010,19908141,19908141,,21739623,Which tissues or organs does RBFOX3 primarily affect?,Neurons,0.5411150455474854,0,Entire hippocampus
149233,IL23R,gngm,AFFECTS,C0009324,Ulcerative Colitis,dsyn,2010,24061752,24061752,,28355008,Which diseases or conditions does IL23R primarily affect?,"Psoriasis, Crohn's disease",0.4729871153831482,0,Ulcerative Colitis
149233,IL23R,gngm,AFFECTS,C0010346,Crohn's disease,dsyn,2010,24061752,24061752,,28355008,Which diseases or conditions does IL23R primarily affect?,"Psoriasis, Crohn's disease",1,1,Crohn's disease
151888,BTLA,gngm,AFFECTS,C0301872,Immune response,orgf,2010,20007250,20007250,,24127797,Which medical entities does BTLA primarily affect?,B and T cell activation,0.35054752230644226,0,Immune response
1545,CYP1B1,gngm,AFFECTS,C0040711,"Translation, Genetic",genf,2010,19908239,19908239,,21821329,Which medical entities does CYP1B1 primarily affect?,"Glaucoma, Steroid-induced cataracts",0.009621281,0,"Translation, Genetic"
1555,CYP2B6,aapp,AFFECTS,C0220781,Anabolism,biof,2010,24278505,24278505,,21153118,Which biologic functions does CYP2B6 primarily affect?,CYP2B6 primarily affects the metabolism of certain drugs.,0.060891155153512955,0,Anabolism
1555,CYP2B6,gngm,AFFECTS,C0683140,Drug Metabolism,moft,2010,20007296,20007296,,24170112,Which medical entities does CYP2B6 primarily affect?,Bupropion metabolism,0.4645494520664215,0,Drug Metabolism
1636,ACE,gngm,AFFECTS,C0020456,Hyperglycemia,dsyn,2010,20004673,20004673,,22495367,Which diseases or conditions does ACE primarily affect?,"Hypertension, Heart failure",0.27872660756111145,0,Hyperglycemia
1778|11261|11331,DYNC1H1|CHP1|PHB2,gngm,AFFECTS,C1151146,NADPH oxidase activity,moft,2010,19948736,19948736,,26267002,Which medical entities does DYNC1H1|CHP1|PHB2 primarily affect?,Spinal muscular atrophy,0.10269442945718765,0,NADPH oxidase activity
182,JAG1,gngm,AFFECTS,C0037083,Signal Transduction,celf,2010,19915977,19915977,,26254276,Which cell types does JAG1 primarily affect?,Endothelial cells,0.054458551,0,Signal Transduction
1833,EPYC,aapp,AFFECTS,C0017982,glycosylation,npop,2010,20007322,20007322,,24184974,Which medical entities does EPYC primarily affect?,Epilepsy,-0.05249181,0,glycosylation
1855|8215,DVL1|DVL1P1,gngm,AFFECTS,C0014139,Endocytosis,celf,2010,20006983,20006983,,24006191,Which cell types does DVL1|DVL1P1 primarily affect?,Wnt signaling pathway cells,0.15900669991970062,0,Endocytosis
1855|8215,DVL1|DVL1P1,gngm,AFFECTS,C0026046,Microtubules,celc,2010,20006983,20006983,,24006054,Which medical entities does DVL1|DVL1P1 primarily affect?,Wnt signaling pathway,0.15477240085601807,0,Microtubules
187,APLNR,gngm,AFFECTS,C0232164,Cardiac function,ortf,2010,19904215,19904215,,19711145,Which medical entities does APLNR primarily affect?,Anterior Peritoneal Nerve Entrapment,-0.002183356,0,Cardiac function
1909,EDNRA,gngm,AFFECTS,C0919532,Genomic Instability,comd,2010,20012583,20012583,,27190444,Which medical entities does EDNRA primarily affect?,Phentolamine-sensitive pheochromocytoma,0.021193675696849823,0,Genomic Instability
1983|1984,EIF5|EIF5A,gngm,AFFECTS,C1326912,Tumorigenesis,neop,2010,19998337,19998337,,19313676,Which diseases or conditions does EIF5|EIF5A primarily affect?,Progeroid syndrome,0.2143746167421341,0,Tumorigenesis
1994,ELAVL1,gngm,AFFECTS,C0007634,Cells,cell,2010,19917608,19917608,,27146103,Which cell types does ELAVL1 primarily affect?,Neurons,0.5691019892692566,0,Cells
1994,ELAVL1,gngm,AFFECTS,C0162638,Apoptosis,celf,2010,20001965,20001965,,20981975,Which cell types does ELAVL1 primarily affect?,Neurons,0.17928281426429749,0,Apoptosis
2000|4210,ELF4|MEFV,gngm,AFFECTS,C0040624,Trans-Activation (Genetics),genf,2010,19935709,19935709,,18922273,Which medical entities does ELF4|MEFV primarily affect?,Familial Mediterranean Fever,0.11246345192193985,0,Trans-Activation (Genetics)
200933,FBXO45,gngm,AFFECTS,C0678903,Neuronal Transmission,celf,2010,19996097,19996097,,7214551,Which cell types does FBXO45 primarily affect?,Pancreatic beta cells,0.11977241933345795,0,Neuronal Transmission
2048|5594,EPHB2|MAPK1,gngm,AFFECTS,C0027651,Neoplasm,neop,2010,19935717,19935717,,18933444,Which diseases or conditions does EPHB2|MAPK1 primarily affect?,Craniosynostosis,0.3764911890029907,0,Neoplasm
2048|5594,EPHB2|MAPK1,gngm,AFFECTS,C0031715,Phosphorylation,moft,2010,20007706,20007706,,24516672,Which medical entities does EPHB2|MAPK1 primarily affect?,"Cardiovascular disease, Cancer",0.2184499055147171,0,Phosphorylation
2048|5594,EPHB2|MAPK1,gngm,AFFECTS,C0597304,Proteolysis,moft,2010,19946123,19946123,,24830130,Which medical entities does EPHB2|MAPK1 primarily affect?,Cardiovascular disease,0.036580816,0,Proteolysis
2050,EPHB4,gngm,AFFECTS,C0029408,Degenerative polyarthritis,dsyn,2010,19950019,19950019,,27093157,Which diseases or conditions does EPHB4 primarily affect?,Congenital heart disease,0.046454698,0,Degenerative polyarthritis
2050,EPHB4,gngm,AFFECTS,C1159974,osteoblast differentiation,celf,2010,19950015,19950015,,27090285,Which cell types does EPHB4 primarily affect?,Endothelial cells,0.11816823482513428,0,osteoblast differentiation
2053,EPHX2,gngm,AFFECTS,C0042401,Vasodilation,phsf,2010,19969453,19969453,,3084907,Which physiologic functions does EPHX2 primarily affect?,Catecholamine metabolism,0.21124981343746185,0,Vasodilation
2081,ERN1,gngm,AFFECTS,C0149784,biological adaptation to stress,phsf,2010,20013084,20013084,,27550919,Which physiologic functions does ERN1 primarily affect?,Endoplasmic reticulum stress response,0.4352514147758484,0,biological adaptation to stress
2108,ETFA,gngm,AFFECTS,C1159442,sporulation,celf,2010,19968785,19968785,,2510306,Which cell types does ETFA primarily affect?,Skeletal muscle fibers,0.13451306521892548,0,sporulation
221937,FOXK1,gngm,AFFECTS,C1326120,cell activation,celf,2010,20013826,20013826,,28001628,Which cell types does FOXK1 primarily affect?,Pancreatic beta cells,0.4314418435096741,0,cell activation
2277,VEGFD,gngm,AFFECTS,C0014260,"Endothelium, Lymphatic",tisu,2010,20006475,20006475,,23656812,Which tissues or organs does VEGFD primarily affect?,Lymphatic endothelium,0.9836435317993164,1,"Endothelium, Lymphatic"
22882,ZHX2,aapp,AFFECTS,C0013140,Drought,npop,2010,20007444,20007444,,24296282,Which medical entities does ZHX2 primarily affect?,Hepatocellular carcinoma,0.04360082,0,Drought
22999,RIMS1,gngm,AFFECTS,C0040649,"Transcription, Genetic",genf,2010,20015061,20015061,,28622897,Which medical entities does RIMS1 primarily affect?,Rett syndrome,0.2536265254020691,0,"Transcription, Genetic"
23038,WDTC1,aapp,AFFECTS,C0020291,Hydrolysis,npop,2010,19968974,19968974,,2672457,Which medical entities does WDTC1 primarily affect?,"Pheochromocytoma, Paraganglioma",0.014465403,0,Hydrolysis
23038,WDTC1,gngm,AFFECTS,C0035203,Respiration,phsf,2010,20007521,20007521,,24375524,Which physiologic functions does WDTC1 primarily affect?,Thyroid hormone production,0.13077020645141602,0,Respiration
23410,SIRT3,gngm,AFFECTS,C0001038,Acetylation,moft,2010,20000467,20000467,,20162110,Which medical entities does SIRT3 primarily affect?,Mitochondrial function,0.1821797490119934,0,Acetylation
23410,SIRT3,gngm,AFFECTS,C1151757,fumarate reductase activity,moft,2010,20000467,20000467,,20160703,Which medical entities does SIRT3 primarily affect?,Mitochondrial function,0.2971526086330414,0,fumarate reductase activity
23410,SIRT3,gngm,AFFECTS,C1511737,Deacetylation,moft,2010,20000467,20000467,,20160895,Which medical entities does SIRT3 primarily affect?,Mitochondrial biogenesis,-0.004338443,0,Deacetylation
23411,SIRT1,gngm,AFFECTS,C0031845,Physiological Processes,phsf,2010,19996381,19996381,,7411642,Which physiologic functions does SIRT1 primarily affect?,"Cellular metabolism, apoptosis, and inflammation",0.22041700780391693,0,Physiological Processes
23411,SIRT1,gngm,AFFECTS,C0920563,insulin sensitivity,patf,2010,19996381,19996381,,7411642,Which pathologic functions does SIRT1 primarily affect?,"Aging, Metabolism, Inflammation",0.22880582511425018,0,insulin sensitivity
23411,SIRT1,gngm,AFFECTS,C1155266,Inflammatory Response,patf,2010,19996381,19996381,,7413083,Which pathologic functions does SIRT1 primarily affect?,"Aging, Metabolism, Inflammation",0.5367990136146545,0,Inflammatory Response
23411,SIRT1,gngm,AFFECTS,C1511737,Deacetylation,moft,2010,19914676,19914676,,25493338,Which medical entities does SIRT1 primarily affect?,"Aging, Metabolism, Inflammation",0.10503837466239929,0,Deacetylation
23411,SIRT1,gngm,AFFECTS,C1523924,cellular metabolism,celf,2010,19945548,19945548,,24523818,Which cell types does SIRT1 primarily affect?,"Adipocytes, Macrophages",0.44763848185539246,0,cellular metabolism
23435,TARDBP,aapp,AFFECTS,C0751072,Frontotemporal Lobar Degeneration,mobd,2010,19946779,19946779,,25241194,Which diseases or conditions does TARDBP primarily affect?,Amyotrophic lateral sclerosis,0.14996594190597534,0,Frontotemporal Lobar Degeneration
23435,TARDBP,gngm,AFFECTS,C1148846,RNA Binding,genf,2010,19910924,19910924,,23192164,Which medical entities does TARDBP primarily affect?,Amyotrophic lateral sclerosis,0.094484225,0,RNA Binding
23446,SLC44A1,gngm,AFFECTS,C0597252,plant growth/development,orgf,2010,20007445,20007445,,24298628,Which medical entities does SLC44A1 primarily affect?,"Cancer, Neurodegenerative diseases",0.058080755174160004,0,plant growth/development
23530,NNT,gngm,AFFECTS,C1256369,insulin secretion,celf,2010,19906813,19906813,,20997060,Which cell types does NNT primarily affect?,Neuronal nitric oxide synthase,0.23972323536872864,0,insulin secretion
23576,DDAH1,gngm,AFFECTS,C0232804,Renal function,ortf,2010,20010544,20010544,,26065431,Which medical entities does DDAH1 primarily affect?,Dimethylarginine dimethylaminohydrolase 1,0.1274818480014801,0,Renal function
2551|4780,GABPA|NFE2L2,gngm,AFFECTS,C0004366,Autoimmune Response,patf,2010,19910389,19910389,,22880282,Which pathologic functions does GABPA|NFE2L2 primarily affect?,Idiopathic Pulmonary Fibrosis,0.10193639993667603,0,Autoimmune Response
2551|4780,GABPA|NFE2L2,aapp,AFFECTS,C0014072,Experimental Autoimmune Encephalomyelitis,emod,2010,19910389,19910389,,22879250,Which medical entities does GABPA|NFE2L2 primarily affect?,Idiopathic Pulmonary Fibrosis,0.11450942605733871,0,Experimental Autoimmune Encephalomyelitis
2551|4780,GABPA|NFE2L2,gngm,AFFECTS,C0014653,Equilibrium,orgf,2010,19908287,19908287,,21858836,Which medical entities does GABPA|NFE2L2 primarily affect?,Idiopathic Pulmonary Fibrosis,-0.086020559,0,Equilibrium
2551|4780,GABPA|NFE2L2,gngm,AFFECTS,C0596402,cytotoxicity,comd,2010,20006579,20006579,,23724933,Which medical entities does GABPA|NFE2L2 primarily affect?,Idiopathic Pulmonary Fibrosis,0.15386363863945007,0,cytotoxicity
2551|4780,GABPA|NFE2L2,gngm,AFFECTS,C0699748,Pathogenesis,patf,2010,19910389,19910389,,22880633,Which pathologic functions does GABPA|NFE2L2 primarily affect?,Idiopathic Pulmonary Fibrosis,0.20779076218605042,0,Pathogenesis
255743,NPNT,gngm,AFFECTS,C0042834,Vital capacity,ortf,2010,20010835,20010835,,26174792,Which medical entities does NPNT primarily affect?,"Neuroprotection, Neuroplasticity, Neuroregeneration, and Neurodegeneration",0.12669812142848969,0,Vital capacity
260436,FDCSP,gngm,AFFECTS,C1326912,Tumorigenesis,neop,2010,19936789,19936789,,19528059,Which diseases or conditions does FDCSP primarily affect?,Follicular dendritic cell sarcoma,0.26783373951911926,0,Tumorigenesis
27161,AGO2,gngm,AFFECTS,C1158726,mRNA cleavage,genf,2010,19948766,19948766,,26286129,Which medical entities does AGO2 primarily affect?,MicroRNAs,0.3624284863471985,0,mRNA cleavage
27161,AGO2,gngm,AFFECTS,C1330957,Cytokinesis of the fertilized ovum,celf,2010,19917641,19917641,,27173126,Which cell types does AGO2 primarily affect?,MicroRNAs,0.1931658685207367,0,Cytokinesis of the fertilized ovum
27347,STK39,gngm,AFFECTS,C0162585,Ion Transport,celf,2010,20006650,20006650,,23787592,Which cell types does STK39 primarily affect?,Cardiomyocytes,0.11811522394418716,0,Ion Transport
27347,STK39,gngm,AFFECTS,C0678903,Neuronal Transmission,celf,2010,20006650,20006650,,23786734,Which cell types does STK39 primarily affect?,Cardiomyocytes,0.15563997626304626,0,Neuronal Transmission
27347,STK39,gngm,AFFECTS,C0683212,CNS function,ortf,2010,20006650,20006650,,23787592,Which medical entities does STK39 primarily affect?,Polycystic kidney disease,0.1227693036198616,0,CNS function
2745,GLRX,gngm,AFFECTS,C1156287,cell redox homeostasis,celf,2010,20006670,20006670,,23806592,Which cell types does GLRX primarily affect?,Pancreatic beta cells,0.4097822606563568,0,cell redox homeostasis
283078,MKX,gngm,AFFECTS,C0006104,Brain,bpoc,2010,20014404,20014404,,28292279,Which tissues or organs does MKX primarily affect?,Muscle,0.46776002645492554,0,Brain
283078,MKX,gngm,AFFECTS,C0080322,Branchial arch structure,emst,2010,20014404,20014404,,28292279,Which medical entities does MKX primarily affect?,Muscle spasms,0.042691797,0,Branchial arch structure
2865,FFAR3,gngm,AFFECTS,C0014653,Equilibrium,orgf,2010,23148161,23148161,,21095500,Which medical entities does FFAR3 primarily affect?,Gastrointestinal motility,0.10971720516681671,0,Equilibrium
